"id","player_api_id","player_name","player_fifa_api_id","overall_rating","gk_rating","appearances","leagues"
1,505942,"Aaron Appindangoye",218353,67,43,4,4
2,155782,"Aaron Cresswell",189615,74,121,36,4
3,162549,"Aaron Doran",186170,71,125,52,12
4,30572,"Aaron Galindo",140161,75,111,3,3
5,23780,"Aaron Hughes",17725,78,129,80,7
6,27316,"Aaron Hunt",158138,79,132,78,11
7,564793,"Aaron Kuhl",221280,61,64,4,3
8,30895,"Aaron Lennon",152747,84,146,87,10
9,528212,"Aaron Lennox",206592,48,237,1,1
10,101042,"Aaron Meijers",188621,69,54,78,13
11,23889,"Aaron Mokoena",47189,75,154,16,11
12,231592,"Aaron Mooy",194958,75,54,6,7
13,163222,"Aaron Muirhead",213568,63,38,8,8
14,40719,"Aaron Niguez",183853,71,129,13,11
15,75489,"Aaron Ramsey",186561,83,150,58,9
16,597948,"Aaron Splaine",226014,55,55,2,1
17,161644,"Aaron Taylor-Sinclair",213569,65,49,17,4
18,23499,"Aaron Wilbraham",2335,67,163,2,3
19,120919,"Aatif Chahechouhe",187939,77,50,0,1
20,46447,"Abasse Ba",156626,68,111,7,5
21,167027,"Abdelaziz Barrada",192274,76,47,41,16
22,245653,"Abdelfettah Boukhriss",202425,64,51,0,1
23,128456,"Abdelhamid El Kaoutari",188145,73,118,70,10
24,42664,"Abdelkader Ghezzal",178063,73,122,37,15
25,425950,"Abdellah Zoubir",212934,59,62,3,3
26,38423,"Abdelmajid Oulmers",52782,70,129,0,0
27,3264,"Abdelmalek Cherrad",51868,62,98,0,1
28,467485,"Abdelmalek El Hasnaoui",209399,63,52,2,4
29,306735,"Abdelouahed Chakhsi",210504,56,46,35,11
30,41659,"Abderrazak Jadid",149241,71,133,16,14
31,31684,"Abdeslam Ouaddou",33022,NA,NA,23,8
32,32637,"Abdessalam Benjelloun",177295,72,102,4,8
33,563215,"Abdou Diallo",225711,66,41,14,9
34,41093,"Abdou Traore",187048,71,128,28,10
35,564712,"Abdoul Ba",225050,64,60,1,4
36,67334,"Abdoul Karim Yoda",188232,72,127,25,16
37,173955,"Abdoul Razzagui Camara",193953,72,124,22,10
38,39562,"Abdoulay Konko",161999,79,138,70,16
39,191784,"Abdoulaye Ba",204826,73,65,23,10
40,210400,"Abdoulaye Bamba",199313,69,50,9,6
41,201915,"Abdoulaye Diaby",202330,73,50,17,8
42,194479,"Abdoulaye Diallo Sadio,22",204171,74,57,17,9
43,189181,"Abdoulaye Diallo",197233,69,341,4,2
44,352887,"Abdoulaye Doucoure",208135,73,68,35,17
45,40005,"Abdoulaye Faye",100329,76,152,43,5
46,409003,"Abdoulaye Keita",212280,60,54,1,2
47,37280,"Abdoulaye Meite",41745,79,135,22,8
48,439366,"Abdoulaye Toure",210450,64,48,0,0
49,148827,"Abdoulwahid Sissoko",189568,69,49,24,14
50,173011,"Abdourahman Dampha",197901,63,132,11,10
51,419681,"Abdul Aziz Tetteh",190193,67,60,8,5
52,196947,"Abdul Majeed Waris",198420,74,125,20,5
53,89405,"Abdul Osman",184768,66,131,31,10
54,324910,"Abdul Rahman Baba",209620,78,50,27,7
55,67952,"Abdul-Yakinu Iddi",180316,66,121,19,13
56,31012,"Abdulkader Keita",157191,82,86,7,4
57,176301,"Abdulla Fatadi",210766,57,60,3,4
58,307227,"Abdullah Al Hafith",207716,65,54,0,1
59,176302,"Abdullah Omar",192670,62,121,26,10
60,525595,"Abdullahi Shehu",229026,71,65,13,10
61,24385,"Abel Aguilar",177974,77,142,55,18
62,29904,"Abel Gomez",111085,NA,NA,19,9
63,105548,"Abel Hernandez",188484,78,99,27,8
64,172875,"Abel Issa Camara",208005,69,45,19,6
65,302985,"Abel Khaled",207541,61,63,2,3
66,240556,"Abel Tamata",202153,69,40,22,6
67,40938,"Abel",17880,73,143,12,2
68,37422,"Abella Perez Damia",159580,74,141,56,14
69,114503,"Abiola Dauda",187175,69,118,13,5
70,27277,"Abou Diaby",163423,79,139,31,12
71,181344,"Aboubacar Tandia",138675,62,113,2,2
72,581141,"Aboubakar Kamara",225541,61,50,2,3
73,80592,"Aboubakar Oumarou",218548,68,50,9,7
74,165706,"Abraham Gonzalez",159566,73,126,18,9
75,210453,"Abraham Guie Gneki",199724,70,44,6,7
76,208635,"Abraham Kudemor",202600,65,56,8,9
77,213695,"Abraham Minero",198840,73,51,27,11
78,33715,"Abraham Paz Cruz",114663,75,148,7,4
79,41489,"Achille Coser",163901,61,308,1,2
80,25571,"Achille Emana",112392,79,144,13,9
81,660145,"Achille Vaarnold",229149,62,47,1,1
82,45960,"Achmed Ahahaoui",171405,67,126,20,8
83,293235,"Achraf Lazaar",206161,73,53,28,8
84,34487,"Aco Stojkov",140730,60,120,10,4
85,26331,"Adailton",158505,75,118,35,12
86,41749,"Adailton",4769,73,141,18,8
87,495841,"Adalberto Penaranda",231638,72,47,9,6
88,519835,"Adam Armstrong",221841,67,55,0,1
89,68840,"Adam Banas",189047,66,45,8,6
90,27534,"Adam Bodzek",177129,72,133,14,6
91,157303,"Adam Bogdan",184585,73,364,10,2
92,563198,"Adam Brown",224355,52,57,1,1
93,557396,"Adam Buksa",224438,62,50,3,2
94,365666,"Adam Campbell",206567,62,58,2,5
95,180197,"Adam Collin",53363,66,323,2,2
96,310346,"Adam Cummins",200743,59,45,9,7
97,68962,"Adam Danch",180440,68,56,19,11
98,429870,"Adam Deja",212988,62,56,16,11
99,23133,"Adam Drury",101882,72,125,7,3
100,420209,"Adam Drury",205162,57,53,5,5
101,308280,"Adam Duda",208345,60,51,1,1
102,361712,"Adam Dzwigala",211362,60,56,7,10
103,38617,"Adam Federici",164853,73,371,14,2
104,173993,"Adam Fraczczak",209453,68,50,14,12
105,277313,"Adam Gyurcso",209439,69,46,2,2
106,40568,"Adam Hammill",169568,73,128,5,5
107,281079,"Adam Henley",205485,67,52,1,4
108,89240,"Adam Hlousek",181205,72,133,41,13
109,24159,"Adam Johnson",165740,NA,NA,79,12
110,414208,"Adam King",212388,57,55,1,2
111,43317,"Adam Kokoszka",174665,67,134,23,9
112,37234,"Adam Lallana",180819,80,131,61,11
113,24952,"Adam Le Fondre",163828,73,96,5,4
114,209372,"Adam Maher",200223,78,48,59,9
115,69518,"Adam Marciniak",179055,62,52,25,10
116,478447,"Adam Marusic",224031,69,44,23,15
117,500502,"Adam Masina",225410,73,54,17,3
118,170593,"Adam Matthews",193768,74,133,44,6
119,185336,"Adam Matuschyk",192471,72,120,14,8
120,69249,"Adam Mojta",179710,66,58,17,3
121,407308,"Adam Morgan",205864,64,51,0,1
122,12245,"Adam Nemec",184433,70,121,8,8
123,684978,"Adam Ounas",231242,69,41,7,6
124,306507,"Adam Pazio",211185,64,63,14,8
125,73078,"Adam Pinter",201176,72,54,9,10
126,31916,"Adam Rooney",176941,NA,NA,53,9
127,555649,"Adam Ryczkowski",224303,56,49,5,5
128,158861,"Adam Sarota",192323,68,139,17,7
129,160447,"Adam Smith",190885,70,47,10,4
130,36774,"Adam Szalai",184789,77,117,57,6
131,243068,"Adam Taggart",202676,68,65,2,3
132,71359,"Adam Vass",170046,68,133,2,4
133,495942,"Adam Waszkiewicz",219695,52,48,9,4
134,287224,"Adama Ba",205947,66,53,4,6
135,26136,"Adama Coulibaly",5440,78,129,53,6
136,164360,"Adama Francois",194952,67,125,11,7
137,357881,"Adama Soumaoro",200353,68,54,12,8
138,181211,"Adama Traore",193177,75,133,18,6
139,533212,"Adama Traore",225151,68,50,7,8
140,103866,"Adamo Coulibaly",184368,73,42,14,6
141,47394,"Adel Taarabt",179605,80,135,38,15
142,155738,"Adem Ljajic",190544,81,137,50,9
143,361710,"Aderlan Santos",213374,80,56,45,11
144,568920,"Aderlan",223844,67,53,15,6
145,45816,"Adil Auassar",185171,66,126,50,11
146,37249,"Adil Chihi",177615,NA,NA,17,11
147,40012,"Adil Hermach",177713,NA,NA,32,10
148,77741,"Adil Rami",183280,84,136,118,16
149,38612,"Adil Ramzi",2115,NA,NA,19,9
150,164115,"Adilson",200794,68,60,3,4
151,276701,"Adis Jahovic",212107,70,56,4,2
152,131409,"Adlene Guedioura",183385,71,131,12,8
153,116788,"Admir Aganovic",190714,61,55,1,2
154,132844,"Admir Mehmedi",188770,77,108,55,13
155,45815,"Adnan Alisic",156656,61,45,4,4
156,39875,"Adnan Custovic",159339,69,134,17,9
157,449241,"Adnan Januzaj",208330,75,55,12,8
158,43049,"Adnan Mravac",139305,68,123,16,9
159,261599,"Adnane Tighadouini",203377,74,48,17,8
160,154950,"Adrian Basta",189658,65,62,9,5
161,182107,"Adrian Blad",194769,62,102,4,5
162,121643,"Adrian Chomiuk",186629,52,101,0,1
163,102572,"Adrian Colunga",171732,76,121,52,6
164,43348,"Adrian Cristea",152920,65,47,2,1
165,113604,"Adrian Daniel Calello",206628,61,56,4,5
166,482331,"Adrian Embarba",219953,73,50,10,6
167,40501,"Adrian Gonzalez",178616,73,137,57,12
168,178574,"Adrian Gunino",193600,69,144,25,6
169,78537,"Adrian Klepczynski",165003,62,53,25,8
170,45744,"Adrian Lopez",173818,81,126,63,14
171,23358,"Adrian Mariappa",172953,73,119,27,6
172,571685,"Adrian Marin",224921,72,53,7,2
173,105526,"Adrian Mrowiec",148572,64,133,28,16
174,39311,"Adrian Mutu",184410,85,100,45,11
175,112976,"Adrian Nikci",187850,68,128,31,13
176,116881,"Adrian Paluchowski",188910,61,117,0,1
177,239253,"Adrian Rakowski",201170,63,41,5,5
178,50345,"Adrian Ramos",176619,79,102,48,7
179,323385,"Adrian Ricardo Centurion",211267,74,39,3,4
180,42431,"Adrian Ricchiuti",169383,75,148,28,12
181,183482,"Adrian Sardinero Corpa",195012,66,114,2,4
182,168047,"Adrian Stoian",192072,72,141,6,6
183,114790,"Adrian Winter",184549,66,121,64,14
184,169756,"Adrian",194911,78,388,59,4
185,167648,"Adriano De Pierro",193351,59,130,7,5
186,280969,"Adriano Facchini",205122,72,363,51,2
187,39190,"Adriano Ferreira Pinto",163653,75,145,26,3
188,172172,"Adriano Jose de Lara",193874,65,41,1,1
189,39199,"Adriano Pereira da Silva",135530,69,126,27,8
190,38122,"Adriano Russo",137419,68,50,3,2
191,121923,"Adriano",183243,69,125,0,1
192,30690,"Adriano",106019,89,118,7,4
193,33992,"Adriano",164082,79,147,73,15
194,41109,"Adriano",152769,NA,NA,6,6
195,171737,"Adrien Goni",191221,63,132,0,1
196,447107,"Adrien Hunou",215245,65,44,1,4
197,352879,"Adrien Rabiot",210008,77,52,28,7
198,557353,"Adrien Rawyler",224823,50,36,0,1
199,188413,"Adrien Regattin",197081,77,123,34,13
200,40930,"Adrien Silva",184826,80,106,72,8
201,317062,"Adrien Thomasson",208787,73,60,22,10
202,242719,"Adrien Trebel",203886,74,61,26,13
203,263276,"Adryan",205008,73,43,14,6
204,35608,"Afonso Alves,24",53056,84,130,11,4
205,361711,"Afonso",223293,74,52,21,5
206,213366,"Afriyie Acquah",201223,74,39,37,11
207,441441,"Ager Aketxe",213937,74,64,3,4
208,118883,"Agim Ibraimi",206396,74,54,3,4
209,119305,"Agon Mehmeti",187338,67,108,6,5
210,256728,"Agustin Vuletich",219647,65,56,2,2
211,45872,"Ahmed Ammi",138539,66,137,33,14
212,41399,"Ahmed Apimah Barusso",177529,71,137,1,1
213,513810,"Ahmed El Messaoudi",220968,65,45,12,11
214,111930,"Ahmed El Mohamady",191005,77,47,56,13
215,561140,"Ahmed Hamoudi",219913,66,54,1,4
216,403003,"Ahmed Hassan Koka",210259,76,62,35,4
217,297556,"Ahmed Hegazy",210648,66,51,1,1
218,41182,"Ahmed Kantari",172423,72,136,53,5
219,120917,"Ahmed Kashi",188825,70,121,9,7
220,232103,"Ahmed Musa",201818,76,61,13,7
221,174597,"Ahmed Saied Okka",195843,65,55,10,7
222,174600,"Ahmed Samir Farag",163658,64,53,4,4
223,148953,"Ahmed Soukouna",188795,53,101,1,1
224,441166,"Ahmet Ozcan",213932,50,53,1,1
225,410141,"Aidan Connolly",216204,61,63,6,7
226,582500,"Aidan Nesbitt",227760,53,56,2,2
227,199829,"Aiden Chippendale",197939,56,138,0,1
228,32448,"Aiden McGeady",155885,83,143,36,12
229,34319,"Aimo Stefano Diana",1323,79,114,24,16
230,213737,"Airam Cabrera",194076,65,118,4,2
231,133535,"Airton",187954,76,149,6,6
232,128843,"Aislan",188132,67,125,6,5
233,715642,"Aissa Laidouni",233642,59,61,0,1
234,210683,"Aissa Mandi",201143,79,64,59,9
235,185301,"Aitor Nunez",193364,67,128,3,2
236,33993,"Aitor Ocio",9639,77,138,11,3
237,24160,"Aiyegbeni Yakubu",109693,84,134,30,4
238,243127,"Akaki Gogia",202271,69,58,2,3
239,20771,"Akihiro Ienaga",201971,74,57,1,3
240,244128,"Akoete Eninful",202373,59,56,2,2
241,23163,"Akos Buzsaky",172176,NA,NA,4,5
242,31255,"Akpo Sodje",151473,69,130,7,4
243,127255,"Akwetey Mensah",198781,60,54,4,5
244,33451,"Alaeddine Yahia",53027,72,125,52,7
245,26085,"Alain Cantareil",169072,68,124,3,5
246,34268,"Alain Nef",49939,71,131,80,10
247,182847,"Alain Pierre Mendy",209352,58,57,1,2
248,36785,"Alain Rochat",52778,72,127,52,9
249,67393,"Alain Schultz",138421,64,87,17,9
250,34417,"Alain Traore",178036,76,103,39,12
251,95220,"Alain Wiss",184261,63,117,64,17
252,32693,"Alan Combe",4246,68,337,20,2
253,32547,"Alan Gow",140307,NA,NA,6,5
254,37085,"Alan Haydock",36846,64,149,0,0
255,267728,"Alan Henrique",229983,71,54,1,4
256,32870,"Alan Hutton",139533,79,145,65,7
257,92935,"Alan Kardec",184858,76,123,5,3
258,14100,"Alan Mannus",110606,69,341,77,2
259,32845,"Alan Martin",173681,60,312,0,1
260,23081,"Alan Maybury",13354,66,143,36,7
261,24024,"Alan O'Brien",164980,69,138,6,5
262,667963,"Alan Schons",229248,70,45,2,3
263,30248,"Alan Smith",13739,80,140,4,8
264,23881,"Alan Tate",158087,69,118,5,6
265,312585,"Alan Uryga",208614,61,60,25,8
266,25926,"Alan",20556,79,137,71,12
267,441173,"Alassane Diallo",225676,62,57,0,1
268,294859,"Alassane Plea",206467,75,69,23,8
269,289250,"Alassane Tambe",192731,66,105,15,9
270,160220,"Alassane Toure",188706,67,63,10,7
271,121488,"Alban Joinel",188382,61,312,1,1
272,698273,"Alban Lafont",231691,70,355,13,2
273,94883,"Alban Meha",203822,74,61,6,6
274,177689,"Alban Pnishi",229013,63,58,10,6
275,37503,"Albano Benjamin Bizzarri",14907,80,402,57,2
276,41173,"Albert Baning",176407,68,132,4,4
277,35831,"Albert Bunjaku",144050,74,117,35,16
278,45605,"Albert Crusat",110375,NA,NA,42,14
279,37483,"Albert Meyong Ze",14510,79,135,25,5
280,396912,"Albert Rafetraniaina",212030,62,66,6,5
281,37920,"Albert Riera",110652,82,147,21,4
282,484858,"Albert Rusnak",210423,74,53,32,12
283,36066,"Albert Streit",113441,81,132,3,2
284,27694,"Alberto Aquilani",103935,83,155,70,20
285,107929,"Alberto Botia",191688,77,137,65,6
286,299879,"Alberto Brignoli",210358,68,334,0,1
287,41168,"Alberto Bueno",178087,NA,NA,39,9
288,38395,"Alberto Cifuentes",110638,71,354,7,2
289,47565,"Alberto De la Bella",172013,78,134,67,6
290,39425,"Alberto Fontana",2431,77,384,2,2
291,30143,"Alberto Frison,18",173023,74,362,8,2
292,102394,"Alberto Garcia",186681,70,352,2,2
293,30881,"Alberto Gilardino",5879,85,117,117,7
294,42460,"Alberto Giuliatto",178492,64,130,12,7
295,575364,"Alberto Grassi",220475,70,49,7,3
296,543020,"Alberto Guitian",198474,68,119,0,0
297,37451,"Alberto Lopo",110341,80,139,79,6
298,32763,"Alberto Luque,21",8741,79,141,10,6
299,39743,"Alberto Maria Fontana",123617,NA,NA,5,2
300,314605,"Alberto Moreno",205566,79,54,55,12
301,109121,"Alberto Paloschi",186961,77,106,67,6
302,39302,"Alberto Pelagotti",178452,67,336,3,2
303,231977,"Alberto Perea",190982,69,37,3,4
304,74028,"Alberto Pomini",188017,67,326,4,2
305,42121,"Alberto Regazzoni",158440,NA,NA,35,9
306,2790,"Alberto Rey",110809,73,144,26,3
307,30273,"Alberto Rivera",135734,75,154,44,8
308,88521,"Alberto Rodriguez",168580,78,123,34,4
309,38576,"Alberto Zapater",162047,75,149,19,11
310,527104,"Albian Ajeti",222352,64,56,1,3
311,26401,"Albin Ebondo",140556,73,143,49,9
312,71768,"Albin Ekdal",181318,75,130,70,14
313,493418,"Albion Avdijaj",220668,54,46,6,8
314,281864,"Aldair",223965,69,51,3,4
315,661509,"Aldin Turkes",230687,54,56,0,1
316,93343,"Aldo Angoula",182822,70,55,35,6
317,664961,"Aldo Kalulu",230079,66,46,1,1
318,33759,"Aldo Pedro Duscher",6775,NA,NA,19,6
319,39345,"Aleandro Rosi",178117,73,139,55,9
320,467052,"Alec Luyckx",216332,57,43,1,2
321,450292,"Alef",213902,68,48,1,1
322,189192,"Aleix Vidal",202493,79,47,33,12
323,38131,"Alejandro Alfaro",171315,NA,NA,27,9
324,26120,"Alejandro Alonso",170568,74,142,33,10
325,191906,"Alejandro Arribas",197890,78,111,71,7
326,169217,"Alejandro Bedoya",191173,75,125,31,12
327,151079,"Alejandro Bergantinos",188931,74,128,41,8
328,45220,"Alejandro Daro Gomez",143076,79,46,77,10
329,10348,"Alejandro Dominguez",138810,78,150,22,8
330,97657,"Alejandro Faurlin",153164,75,162,18,10
331,303484,"Alejandro Galvez",199487,76,46,47,19
332,168569,"Alejandro Gonzalez",216666,73,45,11,5
333,288406,"Alejandro Grimaldo Garcia",210035,70,50,1,1
334,187150,"Alejandro Martinuccio",202612,75,50,3,5
335,282470,"Alejandro Pozuelo",203895,72,50,18,20
336,302911,"Aleksandar Bjelica",218415,65,60,6,7
337,364496,"Aleksandar Cavric",225385,68,57,2,6
338,522571,"Aleksandar Damcevski",224159,64,50,4,2
339,167094,"Aleksandar Ignjovski",193211,73,128,33,16
340,16351,"Aleksandar Kolarov",185103,79,154,80,15
341,426005,"Aleksandar Kovacevic",230976,63,57,7,6
342,37515,"Aleksandar Lukovic",175683,NA,NA,30,7
343,155739,"Aleksandar Miljkovic",216313,70,47,2,4
344,34067,"Aleksandar Mitreski",47763,71,130,8,7
345,351860,"Aleksandar Mitrovic",215716,76,53,24,8
346,280638,"Aleksandar Pantic",216472,73,52,26,5
347,164519,"Aleksandar Pesic",223489,73,60,15,4
348,124144,"Aleksandar Prijovic",189757,71,124,20,10
349,26680,"Aleksandar Rankovic",18881,65,130,6,6
350,278866,"Aleksandar Stevanovic",204318,65,50,1,2
351,69018,"Aleksandar Todorovski",204257,65,62,13,3
352,156534,"Aleksandar Tonev",204166,67,51,28,18
353,208852,"Aleksandar Trajkovski",204350,68,60,21,13
354,27476,"Aleksandar Vasoski",164492,77,130,5,3
355,306158,"Aleksander Jagiello",213157,61,45,0,1
356,68839,"Aleksander Kwiek",142385,67,137,21,10
357,3441,"Aleksander Radosavljevic",167285,71,138,34,14
358,22822,"Aleksander Seliga",190449,67,338,16,2
359,26169,"Aleksandr Hleb",45472,84,163,19,11
360,89828,"Aleksandrs Fertovs",206278,61,50,10,7
361,31191,"Aleksei Kangaskolkka",172278,62,49,0,1
362,395154,"Alen Halilovic",216349,77,60,10,7
363,173913,"Alen Melunovic",193936,57,113,1,2
364,191081,"Alen Stevanovic",197925,74,147,6,5
365,39145,"Alesandro Cordaro",139572,69,146,47,16
366,39763,"Alessandro Agostini",27971,74,133,93,9
367,39470,"Alessandro Bernardini",198117,71,129,8,5
368,39762,"Alessandro Budel",137159,80,171,0,1
369,74452,"Alessandro Carrozza",184310,72,54,2,3
370,197848,"Alessandro Cerigioni",200151,65,54,2,3
371,41424,"Alessandro Ciarrocchi",178546,60,106,19,4
372,154238,"Alessandro Crescenzi",200810,65,50,5,5
373,561819,"Alessandro Damen",223732,64,321,4,2
374,30727,"Alessandro Del Piero",1075,87,156,41,5
375,41475,"Alessandro Diamanti",163925,83,148,65,17
376,264842,"Alessandro Florenzi",203551,79,48,45,14
377,42443,"Alessandro Frara",101904,68,89,4,5
378,24504,"Alessandro Gamberini",5213,84,145,89,6
379,41816,"Alessandro Gazzi",137378,77,142,84,6
380,27606,"Alessandro Grandoni",105427,81,159,1,1
381,182843,"Alessandro Iacobucci",201352,67,334,3,2
382,7683,"Alessandro Iandoli",144593,66,49,28,11
383,73047,"Alessandro Lambrughi",194716,67,111,1,2
384,215725,"Alessandro Longhi",205720,69,48,22,7
385,27679,"Alessandro Lucarelli",142359,75,151,95,8
386,11747,"Alessandro Mangiarrati",51179,60,120,25,9
387,41411,"Alessandro Matri",177528,81,120,72,5
388,30723,"Alessandro Nesta",1088,91,138,32,3
389,41729,"Alessandro Parisi",137873,78,154,20,6
390,620524,"Alessandro Piu",230145,63,50,1,2
391,39314,"Alessandro Potenza",149269,75,149,25,6
392,167369,"Alessandro Riedle",192491,64,133,2,1
393,31304,"Alessandro Rosina",137460,79,148,26,8
394,461357,"Alessandro Schoepf",220925,72,53,3,2
395,42652,"Alessandro Sgrigna",177589,72,114,3,3
396,41269,"Alessio Cerci",178393,82,116,61,10
397,282706,"Alessio Cragno",205659,70,338,7,2
398,602306,"Alessio Da Cruz",230557,63,66,0,1
399,39197,"Alessio Manzoni",173129,62,126,1,1
400,362195,"Alessio Romagnoli",210413,76,52,23,7
401,41762,"Alessio Scarpi",6,75,385,4,2
402,42482,"Alessio Sestu",163989,73,143,15,11
403,24469,"Alex Baptiste",140422,72,114,10,9
404,35480,"Alex Bruce",169458,68,136,14,6
405,363343,"Alex Bruno",211284,65,50,0,0
406,80566,"Alex Bruno",162003,71,135,3,5
407,39204,"Alex Calderoni",52951,73,377,3,2
408,306062,"Alex Cooper",203372,60,54,6,6
409,213500,"Alex Fernandez",199247,74,64,2,4
410,447488,"Alex Ferrari",219852,67,50,6,4
411,265618,"Alex Goncalves",202680,70,50,7,5
412,396888,"Alex Harris",212031,62,53,11,9
413,430433,"Alex Henshall",195858,60,47,0,0
414,604785,"Alex Iwobi",213655,69,58,4,4
415,282274,"Alex Kacaniklic",198394,73,118,15,8
416,470416,"Alex Kakuba",223623,63,53,2,2
417,33913,"Alex Keddie",168919,59,57,18,6
418,205034,"Alex Lopez",172716,76,48,34,9
419,155122,"Alex MacDonald",189163,62,103,3,3
420,39566,"Alex Manninger",6895,77,389,30,4
421,264293,"Alex Martinez",202646,72,67,5,2
422,119079,"Alex McCarthy",189324,75,368,11,2
423,282689,"Alex Menendez",204135,70,48,4,6
424,32924,"Alex Neil",2629,69,135,26,12
425,196386,"Alex Oxlade-Chamberlain",198784,79,49,26,12
426,49709,"Alex Pearce",178584,72,118,8,4
427,213493,"Alex Perez",201149,63,59,0,1
428,41136,"Alex Pinardi",1637,71,150,2,6
429,408994,"Alex Portillo",214644,54,52,0,1
430,157865,"Alex Sandro",191043,82,136,48,7
431,262753,"Alex Schalk",203447,67,50,26,10
432,34650,"Alex Silva",157945,77,122,7,8
433,478988,"Alex Soares",219751,71,47,21,9
434,23678,"Alex Song",157503,NA,NA,87,18
435,428672,"Alex Telles",212462,77,58,6,3
436,41975,"Alex Valentini",178054,66,326,5,2
437,41766,"Alex Von Schwedler",149132,65,50,0,0
438,150396,"Alex",186613,NA,NA,8,6
440,163838,"Alex",198033,NA,NA,11,8
442,26564,"Alex",136130,87,130,78,13
443,186923,"Alexander Bannink",198144,65,136,3,5
444,27306,"Alexander Baumjohann",162223,NA,NA,15,7
445,118434,"Alexander Buettner",186982,75,130,40,19
446,27535,"Alexander Bugera",137659,69,139,12,2
447,317565,"Alexander Corryn",209510,64,51,0,1
448,422127,"Alexander Cristovao",209842,61,49,0,2
449,407765,"Alexander Djiku",212219,60,48,10,4
450,128106,"Alexander Dragovic",189060,78,120,38,6
451,147735,"Alexander Esswein",189272,75,56,35,10
452,31672,"Alexander Farnerud",45874,75,130,54,17
453,438780,"Alexander Fransson",213813,69,49,6,4
454,34102,"Alexander Frei",20882,81,112,62,12
455,71764,"Alexander Gerndt",181349,72,113,53,15
456,190525,"Alexander Gonzalez",207876,66,55,32,14
457,459000,"Alexander Hack",231111,65,32,3,4
458,38206,"Alexander Iashvili",105558,75,128,6,4
459,27297,"Alexander Laas",134860,71,148,0,1
460,34420,"Alexander Madlung",53967,76,139,48,6
461,40295,"Alexander Mathisen",152569,66,117,3,4
462,27478,"Alexander Meier",121170,79,154,76,12
463,192504,"Alexander Merkel",200700,75,50,14,11
464,169569,"Alexander Milosevic",202605,72,51,5,4
465,181333,"Alexander Ring",205895,72,40,2,3
466,203755,"Alexander Scholz",212253,74,48,17,5
467,248437,"Alexander Schwolow",202789,69,343,0,1
468,440330,"Alexander Soerloth",216549,65,58,4,2
469,71524,"Alexander Stephan",177455,65,323,5,2
470,40100,"Alexander Tettey",152567,NA,NA,51,16
471,3517,"Alexandr Kerzhakov",109416,NA,NA,9,4
472,25824,"Alexandre Alphonse",111172,NA,NA,35,11
473,750584,"Alexandre Azevedo",234141,58,54,1,1
474,155075,"Alexandre Barthe",229060,65,57,3,4
475,24122,"Alexandre Bonnet",173040,69,143,3,3
476,265727,"Alexandre Coeff",188601,71,109,13,8
477,93996,"Alexandre Cuvillier",183887,71,132,17,11
478,39749,"Alexandre D'Acol",220042,64,47,1,2
479,21657,"Alexandre Di Gregorio",45169,59,116,4,3
480,33840,"Alexandre Geijo",135743,NA,NA,11,8
481,3140,"Alexandre Hauw",49467,69,136,11,5
482,169193,"Alexandre Lacazette",193301,84,121,75,9
483,210387,"Alexandre Letellier",199574,69,338,8,2
484,26213,"Alexandre Licata",176363,NA,NA,6,2
485,560900,"Alexandre Mendy",223510,66,67,2,3
486,114021,"Alexandre Pasche",184383,62,110,25,11
487,46554,"Alexandre Pato",180175,85,128,37,9
488,34055,"Alexandre Quennoz",18181,63,128,0,0
489,46342,"Alexandre Raineau",177568,69,115,19,8
490,571296,"Alexandre Silva",228768,69,65,3,5
491,42321,"Alexandros Tziolis",142329,72,151,17,18
492,42306,"Alexandros Tzorvas",150267,76,376,5,2
493,298923,"Alexandru Maxim",211061,77,50,25,8
494,41941,"Alexei Jr Eremenko",150891,73,156,32,11
495,277443,"Alexi Peuget",204173,66,50,6,6
496,687572,"Alexis Alegue Elandi",231346,58,63,0,0
497,605848,"Alexis Blin",222982,68,45,9,8
498,571681,"Alexis De Sart",228804,57,63,1,1
499,50657,"Alexis Norambuena Ruz",187891,64,131,7,9
500,281019,"Alexis Rolin",211328,74,48,15,7
501,50047,"Alexis Sanchez",184941,86,149,99,23
502,26275,"Alexis Thebaux",163991,77,387,53,2
503,37479,"Alexis",135742,80,138,83,9
504,303089,"Alexy Bosetti",207994,71,49,18,6
505,641042,"Alfonso Artabe",229301,60,41,3,7
506,27667,"Alfonso De Lucia",149599,70,347,11,2
507,629594,"Alfonso Pedraza",228302,69,51,0,2
508,280510,"Alfonso Taira",204729,66,54,16,7
509,317156,"Alfred Duncan",208535,73,39,21,8
510,129918,"Alfred Finnbogason",195586,76,63,47,13
511,111801,"Alfred N'Diaye",188879,77,127,54,29
512,239946,"Alfredo Morales",202107,71,63,10,5
513,213649,"Alfredo Ortuno",190747,66,111,1,1
514,46412,"Alharbi El Jadeyaoui",176692,69,76,4,7
515,242889,"Alhassan Wakaso",200773,71,59,35,6
516,256727,"Alhassane Bangoura",203528,77,39,38,13
517,286117,"Alhassane Keita",215384,65,50,9,5
518,41718,"Alhassane Keita",49940,76,133,8,7
519,476771,"Ali Adnan",223198,72,59,12,4
520,190741,"Ali Ahamada",197678,75,377,64,2
521,25156,"Ali Al-Habsi",148684,79,387,50,2
522,25535,"Ali Boussaboun",51936,66,57,12,9
523,420224,"Ali Ghazal",212469,77,55,39,7
